"","group","counterbalance","block_type","block","delay_condition","trial","chosen","unchosen","offer_right_image","exp_value_chosen","exp_value_unchosen","choice_location","choice_key","exp_value1","exp_value2","exp_value3","exp_value4","reward","coins_per_block","coins_per_task","ITI_duration","rt_deadline","choice_feedback_duration","outcome_duration","subject","rt","stay","reward_oneback","reward_twoback","reward_threeback","reoffer_chosen_oneback","stay_key","delta_exp_value","acc","offer1","offer2","choice","selected_offer","offer_left_image","cum_reward_ch1","cum_reward_ch2","cum_reward_ch3","cum_reward_ch4","cum_visit_ch1","cum_visit_ch2","cum_visit_ch3","cum_visit_ch4","mean_reward_ch1","mean_reward_ch2","mean_reward_ch3","mean_reward_ch4","cum_reward_chosen","cum_reward_unchosen","cum_visit_chosen","cum_visit_unchosen","mean_reward_chosen","mean_reward_unchosen","subj_acc","abort","first_trial_in_block"
"3275","control","start_with_short_delay"," test",5,"short",18,2,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",10,59,1,6,0.5,1,"fHuaqm90",1.46139329997823,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,0,3,2,2,1,3,0,3,3,4,3,3,6,5,0,1,0.5,0.8,3,3,3,6,1,0.5,1,FALSE,0
"3276","control","start_with_short_delay"," test",5,"short",19,2,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",11,60,1,6,0.5,1,"fHuaqm90",0.878624700009823,1,"rewarded","unrewarded","unrewarded",TRUE,1,0.1,1,1,2,2,1,1,0,4,3,4,3,4,6,5,0,1,0.5,0.8,4,0,4,3,1,0,1,FALSE,0
"3277","control","start_with_short_delay"," test",5,"short",20,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",11,60,1,6,0.5,1,"fHuaqm90",1.16120710002724,0,"rewarded","rewarded","unrewarded",TRUE,1,0.1,0,2,1,1,1,2,0,4,3,4,4,4,6,5,0,1,0.5,0.8,0,4,4,4,0,1,0,FALSE,0
"3278","control","start_with_short_delay"," test",5,"short",21,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",12,61,1,6,0.5,1,"fHuaqm90",0.683859299984761,0,"unrewarded","rewarded","rewarded",TRUE,1,0.3,1,1,4,4,1,1,0,4,3,5,4,4,6,6,0,1,0.5,0.833333333333333,5,0,6,4,0.833333333333333,0,1,FALSE,0
"3279","control","start_with_short_delay"," test",5,"short",22,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",12,61,1,6,0.5,1,"fHuaqm90",1.06626660004258,0,"rewarded","unrewarded","rewarded",FALSE,0,0.2,1,3,1,3,0,3,0,4,3,5,4,4,7,6,0,1,0.428571428571429,0.833333333333333,3,0,7,4,0.428571428571429,0,1,FALSE,0
"3280","control","start_with_short_delay"," test",5,"short",23,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",12,61,1,6,0.5,1,"fHuaqm90",1.57217769999988,0,"unrewarded","rewarded","unrewarded",FALSE,1,0.2,0,2,4,2,0,2,0,4,3,5,4,5,7,6,0,0.8,0.428571428571429,0.833333333333333,4,5,5,6,0.8,0.833333333333333,0,FALSE,0
"3281","control","start_with_short_delay"," test",5,"short",24,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",13,62,1,6,0.5,1,"fHuaqm90",0.486277100048028,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.3,1,1,4,4,1,1,0,4,3,6,4,5,7,7,0,0.8,0.428571428571429,0.857142857142857,6,0,7,4,0.857142857142857,0,1,FALSE,0
"3282","control","start_with_short_delay"," test",5,"short",25,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",13,62,1,6,0.5,1,"fHuaqm90",0.455527499900199,1,"rewarded","unrewarded","unrewarded",TRUE,1,0.1,1,3,4,4,1,3,0,4,3,6,4,5,7,8,0,0.8,0.428571428571429,0.75,6,3,8,7,0.75,0.428571428571429,1,FALSE,0
"3283","control","start_with_short_delay"," test",6,"long",1,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",1,63,1,6,0.5,1,"fHuaqm90",0.748679400072433,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.3,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"3284","control","start_with_short_delay"," test",6,"long",2,3,4,4,0.55,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",1,63,1,6,0.5,1,"fHuaqm90",0.983494499931112,0,"rewarded","unrewarded","rewarded",TRUE,1,0.1,0,3,4,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"3285","control","start_with_short_delay"," test",6,"long",3,2,3,2,0.45,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",1,63,1,6,0.5,1,"fHuaqm90",1.11165820003953,0,"unrewarded","rewarded","unrewarded",TRUE,0,0.1,0,3,2,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,NA,FALSE,0
"3286","control","start_with_short_delay"," test",6,"long",4,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",1,63,1,6,0.5,1,"fHuaqm90",1.13166339998133,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.2,1,1,3,3,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,NA,FALSE,0
"3287","control","start_with_short_delay"," test",6,"long",5,2,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",2,64,1,6,0.5,1,"fHuaqm90",1.09133560000919,0,"unrewarded","unrewarded","unrewarded",FALSE,1,0.1,1,1,2,2,1,1,0,1,0,0,0,2,2,0,0,0.5,0,0,1,0,2,0,0.5,0,1,FALSE,0
"3288","control","start_with_short_delay"," test",6,"long",6,4,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",3,65,1,6,0.5,1,"fHuaqm90",0.739834500011057,0,"rewarded","unrewarded","unrewarded",TRUE,1,0.2,1,2,4,4,1,2,0,1,0,1,0,2,2,1,0,0.5,0,1,1,1,1,2,1,0.5,1,FALSE,0
"3289","control","start_with_short_delay"," test",6,"long",7,1,3,1,0.35,0.55," right",2,0.35,0.45,0.55,0.65,"unrewarded",3,65,1,6,0.5,1,"fHuaqm90",4.17089389998,0,"rewarded","rewarded","unrewarded",FALSE,1,0.2,0,3,1,1,1,3,0,1,0,1,1,2,2,1,0,0.5,0,1,0,0,1,2,0,0,NA,FALSE,0
"3290","control","start_with_short_delay"," test",6,"long",8,4,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",4,66,1,6,0.5,1,"fHuaqm90",1.63184749998618,0,"unrewarded","rewarded","rewarded",FALSE,1,0.2,1,2,4,4,1,2,0,1,0,2,1,2,2,2,0,0.5,0,1,2,1,2,2,1,0.5,1,FALSE,0
"3291","control","start_with_short_delay"," test",6,"long",9,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",5,67,1,6,0.5,1,"fHuaqm90",1.7225520000793,1,"rewarded","unrewarded","rewarded",TRUE,0,0.3,1,4,1,4,0,4,0,1,0,3,1,2,2,3,0,0.5,0,1,3,0,3,1,1,0,1,FALSE,0
"3292","control","start_with_short_delay"," test",6,"long",10,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",6,68,1,6,0.5,1,"fHuaqm90",0.781027200049721,0,"rewarded","rewarded","unrewarded",TRUE,0,0.1,0,4,3,3,1,4,0,1,1,3,1,2,3,3,0,0.5,0.333333333333333,1,1,3,3,3,0.333333333333333,1,0,FALSE,0
"3293","control","start_with_short_delay"," test",6,"long",11,3,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,68,1,6,0.5,1,"fHuaqm90",2.40952250000555,1,"rewarded","rewarded","rewarded",TRUE,1,0.1,1,2,3,3,1,2,0,1,1,3,1,2,4,3,0,0.5,0.25,1,1,1,4,2,0.25,0.5,0,FALSE,0
"3294","control","start_with_short_delay"," test",6,"long",12,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",7,69,1,6,0.5,1,"fHuaqm90",3.15855220006779,0,"unrewarded","rewarded","rewarded",TRUE,0,0.1,0,2,3,2,0,2,0,2,1,3,1,3,4,3,0,0.666666666666667,0.25,1,2,1,3,4,0.666666666666667,0.25,1,FALSE,0
"3295","control","start_with_short_delay"," test",6,"long",13,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",8,70,1,6,0.5,1,"fHuaqm90",0.752487099962309,0,"rewarded","unrewarded","rewarded",FALSE,0,0.1,1,3,4,4,1,3,0,2,1,4,1,3,4,4,0,0.666666666666667,0.25,1,4,1,4,4,1,0.25,1,FALSE,0
"3296","control","start_with_short_delay"," test",6,"long",14,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",9,71,1,6,0.5,1,"fHuaqm90",1.44111530005466,1,"rewarded","rewarded","unrewarded",TRUE,0,0.3,1,4,1,4,0,4,0,2,1,5,1,3,4,5,0,0.666666666666667,0.25,1,5,0,5,1,1,0,1,FALSE,0
"3297","control","start_with_short_delay"," test",6,"long",15,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",9,71,1,6,0.5,1,"fHuaqm90",2.29807769996114,0,"rewarded","rewarded","rewarded",FALSE,0,0.2,1,1,3,3,1,1,0,2,1,5,1,3,5,5,0,0.666666666666667,0.2,1,1,0,5,1,0.2,0,1,FALSE,0
"3298","control","start_with_short_delay"," test",6,"long",16,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",10,72,1,6,0.5,1,"fHuaqm90",2.51912289997563,0,"unrewarded","rewarded","rewarded",FALSE,0,0.2,0,2,4,2,0,2,0,3,1,5,1,4,5,5,0,0.75,0.2,1,3,5,4,5,0.75,1,0,FALSE,0
"3299","control","start_with_short_delay"," test",6,"long",17,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",10,72,1,6,0.5,1,"fHuaqm90",3.71359499997925,0,"rewarded","unrewarded","rewarded",FALSE,0,0.1,0,4,3,3,1,4,0,3,1,5,1,4,6,5,0,0.75,0.166666666666667,1,1,5,6,5,0.166666666666667,1,0,FALSE,0
"3300","control","start_with_short_delay"," test",6,"long",18,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",11,73,1,6,0.5,1,"fHuaqm90",1.24485829996411,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.2,1,3,1,3,0,3,0,3,2,5,1,4,7,5,0,0.75,0.285714285714286,1,2,0,7,1,0.285714285714286,0,1,FALSE,0
"3301","control","start_with_short_delay"," test",6,"long",19,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",11,73,1,6,0.5,1,"fHuaqm90",1.58770350005943,0,"rewarded","unrewarded","rewarded",TRUE,1,0.1,0,2,3,2,0,2,0,3,2,5,1,5,7,5,0,0.6,0.285714285714286,1,3,2,5,7,0.6,0.285714285714286,1,FALSE,0
"3302","control","start_with_short_delay"," test",6,"long",20,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",11,73,1,6,0.5,1,"fHuaqm90",1.26421509997454,1,"unrewarded","rewarded","unrewarded",TRUE,1,0.2,0,2,4,2,0,2,0,3,2,5,1,6,7,5,0,0.5,0.285714285714286,1,3,5,6,5,0.5,1,0,FALSE,0
"3303","control","start_with_short_delay"," test",6,"long",21,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",12,74,1,6,0.5,1,"fHuaqm90",1.97040109999944,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.3,1,4,1,4,0,4,0,3,2,6,1,6,7,6,0,0.5,0.285714285714286,1,6,0,6,1,1,0,1,FALSE,0
"3304","control","start_with_short_delay"," test",6,"long",22,3,2,3,0.55,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",12,74,1,6,0.5,1,"fHuaqm90",3.56347229995299,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.1,1,2,3,3,1,2,0,3,2,6,1,6,8,6,0,0.5,0.25,1,2,3,8,6,0.25,0.5,0,FALSE,0
"3305","control","start_with_short_delay"," test",6,"long",23,1,4,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",13,75,1,6,0.5,1,"fHuaqm90",1.14965319994371,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.3,0,1,4,1,0,1,1,3,2,6,2,6,8,6,0.5,0.5,0.25,1,1,6,2,6,0.5,1,0,FALSE,0
"3306","control","start_with_short_delay"," test",6,"long",24,2,3,3,0.45,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",13,75,1,6,0.5,1,"fHuaqm90",1.5626638000831,0,"rewarded","unrewarded","rewarded",FALSE,1,0.1,0,2,3,2,0,2,1,3,2,6,2,7,8,6,0.5,0.428571428571429,0.25,1,3,2,7,8,0.428571428571429,0.25,1,FALSE,0
"3307","control","start_with_short_delay"," test",6,"long",25,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",14,76,1,6,0.5,1,"fHuaqm90",1.64864859997761,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.1,1,3,4,4,1,3,1,3,2,7,2,7,8,7,0.5,0.428571428571429,0.25,1,7,2,7,8,1,0.25,1,FALSE,0
"3308","control","start_with_short_delay"," test",7,"short",1,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"unrewarded",0,76,1,6,0.5,1,"fHuaqm90",0.279541299911216,0,"rewarded","unrewarded","rewarded",FALSE,0,0.2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"3309","control","start_with_short_delay"," test",7,"short",2,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",1,77,1,6,0.5,1,"fHuaqm90",0.533749100053683,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.1,0,4,3,3,1,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,FALSE,0
"3310","control","start_with_short_delay"," test",7,"short",3,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",2,78,1,6,0.5,1,"fHuaqm90",0.556205899920315,1,"rewarded","unrewarded","rewarded",TRUE,1,0.2,1,1,3,3,1,1,0,0,2,0,0,0,2,0,0,0,1,0,2,0,2,0,1,0,1,FALSE,0
"3311","control","start_with_short_delay"," test",7,"short",4,2,1,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",3,79,1,6,0.5,1,"fHuaqm90",0.570828499970958,0,"rewarded","rewarded","unrewarded",FALSE,0,0.1,1,2,1,2,0,2,0,1,2,0,0,1,2,0,0,1,1,0,1,0,1,0,1,0,1,FALSE,0
"3312","control","start_with_short_delay"," test",7,"short",5,2,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",3,79,1,6,0.5,1,"fHuaqm90",0.624600299983285,1,"rewarded","rewarded","rewarded",TRUE,0,0.2,0,4,2,2,1,4,0,1,2,0,0,2,2,0,0,0.5,1,0,1,0,2,0,0.5,0,1,FALSE,0
"3313","control","start_with_short_delay"," test",7,"short",6,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",4,80,1,6,0.5,1,"fHuaqm90",0.713683499954641,0,"unrewarded","rewarded","rewarded",FALSE,0,0.3,1,4,1,4,0,4,0,1,2,1,0,2,2,1,0,0.5,1,1,1,0,1,0,1,0,1,FALSE,0
"3314","control","start_with_short_delay"," test",7,"short",7,4,2,2,0.65,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",4,80,1,6,0.5,1,"fHuaqm90",0.493019199930131,1,"rewarded","unrewarded","rewarded",TRUE,1,0.2,1,4,2,4,0,4,0,1,2,1,0,2,2,2,0,0.5,1,0.5,1,1,2,2,0.5,0.5,0,FALSE,0
"3315","control","start_with_short_delay"," test",7,"short",8,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",5,81,1,6,0.5,1,"fHuaqm90",1.02779870002996,0,"unrewarded","rewarded","unrewarded",FALSE,1,0.2,1,3,1,3,0,3,0,1,3,1,0,2,3,2,0,0.5,1,0.5,3,0,3,0,1,0,1,FALSE,0
"3316","control","start_with_short_delay"," test",7,"short",9,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"unrewarded",5,81,1,6,0.5,1,"fHuaqm90",1.0616651000455,0,"rewarded","unrewarded","rewarded",FALSE,1,0.2,0,2,4,2,0,2,0,1,3,1,0,3,3,2,0,0.333333333333333,1,0.5,1,1,3,2,0.333333333333333,0.5,0,FALSE,0
"3317","control","start_with_short_delay"," test",7,"short",10,2,1,1,0.45,0.35," left",1,0.35,0.45,0.55,0.65,"unrewarded",5,81,1,6,0.5,1,"fHuaqm90",0.823249100008979,1,"unrewarded","rewarded","unrewarded",TRUE,1,0.1,1,2,1,2,0,2,0,1,3,1,0,4,3,2,0,0.25,1,0.5,1,0,4,0,0.25,0,1,FALSE,0
"3318","control","start_with_short_delay"," test",7,"short",11,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"rewarded",6,82,1,6,0.5,1,"fHuaqm90",0.664513400057331,0,"unrewarded","unrewarded","rewarded",TRUE,1,0.1,1,3,2,3,0,3,0,1,4,1,0,4,4,2,0,0.25,1,0.5,4,1,4,4,1,0.25,1,FALSE,0
"3319","control","start_with_short_delay"," test",7,"short",12,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,82,1,6,0.5,1,"fHuaqm90",0.878558799973689,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.1,0,2,1,1,1,2,0,1,4,1,1,4,4,2,0,0.25,1,0.5,0,1,1,4,0,0.25,0,FALSE,0
"3320","control","start_with_short_delay"," test",7,"short",13,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",7,83,1,6,0.5,1,"fHuaqm90",1.19636639999226,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.2,0,1,3,1,0,1,1,1,4,1,2,4,4,2,0.5,0.25,1,0.5,1,4,2,4,0.5,1,0,FALSE,0
"3321","control","start_with_short_delay"," test",7,"short",14,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",7,83,1,6,0.5,1,"fHuaqm90",2.4173975000158,0,"rewarded","unrewarded","rewarded",FALSE,1,0.1,1,3,2,3,0,3,1,1,4,1,2,4,5,2,0.5,0.25,0.8,0.5,4,1,5,4,0.8,0.25,1,FALSE,0
"3322","control","start_with_short_delay"," test",7,"short",15,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",8,84,1,6,0.5,1,"fHuaqm90",0.511495900107548,1,"unrewarded","rewarded","unrewarded",TRUE,0,0.2,1,1,3,3,1,1,1,1,5,1,2,4,6,2,0.5,0.25,0.833333333333333,0.5,5,1,6,2,0.833333333333333,0.5,1,FALSE,0
"3323","control","start_with_short_delay"," test",7,"short",16,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",9,85,1,6,0.5,1,"fHuaqm90",1.56464280001819,0,"rewarded","unrewarded","rewarded",FALSE,1,0.3,1,1,4,4,1,1,1,1,5,2,2,4,6,3,0.5,0.25,0.833333333333333,0.666666666666667,2,1,3,2,0.666666666666667,0.5,1,FALSE,0
"3324","control","start_with_short_delay"," test",7,"short",17,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"rewarded",10,86,1,6,0.5,1,"fHuaqm90",0.847604500013404,0,"rewarded","rewarded","unrewarded",FALSE,0,0.1,1,3,2,3,0,3,1,1,6,2,2,4,7,3,0.5,0.25,0.857142857142857,0.666666666666667,6,1,7,4,0.857142857142857,0.25,1,FALSE,0
"3325","control","start_with_short_delay"," test",7,"short",18,3,1,3,0.55,0.35," right",2,0.35,0.45,0.55,0.65,"rewarded",11,87,1,6,0.5,1,"fHuaqm90",0.836821599979885,1,"rewarded","rewarded","rewarded",TRUE,0,0.2,1,1,3,3,1,1,1,1,7,2,2,4,8,3,0.5,0.25,0.875,0.666666666666667,7,1,8,2,0.875,0.5,1,FALSE,0
"3326","control","start_with_short_delay"," test",7,"short",19,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",11,87,1,6,0.5,1,"fHuaqm90",0.804605199955404,0,"rewarded","rewarded","rewarded",FALSE,1,0.3,1,1,4,4,1,1,1,1,7,2,2,4,8,4,0.5,0.25,0.875,0.5,2,1,4,2,0.5,0.5,0,FALSE,0
"3327","control","start_with_short_delay"," test",7,"short",20,3,1,1,0.55,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",12,88,1,6,0.5,1,"fHuaqm90",1.30533560004551,0,"unrewarded","rewarded","rewarded",FALSE,0,0.2,1,3,1,3,0,3,1,1,8,2,2,4,9,4,0.5,0.25,0.888888888888889,0.5,8,1,9,2,0.888888888888889,0.5,1,FALSE,0
"3328","control","start_with_short_delay"," test",7,"short",21,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",13,89,1,6,0.5,1,"fHuaqm90",1.5022151999874,1,"rewarded","unrewarded","rewarded",TRUE,0,0.1,0,4,3,3,1,4,1,1,9,2,2,4,10,4,0.5,0.25,0.9,0.5,9,2,10,4,0.9,0.5,1,FALSE,0
"3329","control","start_with_short_delay"," test",7,"short",22,1,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",13,89,1,6,0.5,1,"fHuaqm90",1.32669299992267,0,"rewarded","rewarded","unrewarded",FALSE,1,0.3,0,4,1,1,1,4,1,1,9,2,3,4,10,4,0.333333333333333,0.25,0.9,0.5,1,2,3,4,0.333333333333333,0.5,0,FALSE,0
"3330","control","start_with_short_delay"," test",7,"short",23,4,1,4,0.65,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",13,89,1,6,0.5,1,"fHuaqm90",0.643687900039367,0,"unrewarded","rewarded","rewarded",TRUE,1,0.3,1,1,4,4,1,1,1,1,9,2,3,4,10,5,0.333333333333333,0.25,0.9,0.4,2,1,5,3,0.4,0.333333333333333,1,FALSE,0
"3331","control","start_with_short_delay"," test",7,"short",24,4,1,1,0.65,0.35," left",1,0.35,0.45,0.55,0.65,"rewarded",14,90,1,6,0.5,1,"fHuaqm90",0.935216999961995,1,"unrewarded","unrewarded","rewarded",TRUE,0,0.3,1,4,1,4,0,4,1,1,9,3,3,4,10,6,0.333333333333333,0.25,0.9,0.5,3,1,6,3,0.5,0.333333333333333,1,FALSE,0
"3332","control","start_with_short_delay"," test",7,"short",25,2,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",14,90,1,6,0.5,1,"fHuaqm90",0.738531300099567,0,"rewarded","unrewarded","unrewarded",FALSE,0,0.1,1,1,2,2,1,1,1,1,9,3,3,5,10,6,0.333333333333333,0.2,0.9,0.5,1,1,5,3,0.2,0.333333333333333,0,FALSE,0
"3333","control","start_with_short_delay"," test",8,"long",1,1,3,3,0.35,0.55," left",1,0.35,0.45,0.55,0.65,"rewarded",1,91,1,6,0.5,1,"fHuaqm90",0.817231300054118,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.2,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,FALSE,1
"3334","control","start_with_short_delay"," test",8,"long",2,1,4,1,0.35,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",1,91,1,6,0.5,1,"fHuaqm90",0.844649799983017,1,"rewarded","unrewarded","rewarded",TRUE,0,0.3,0,4,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"3335","control","start_with_short_delay"," test",8,"long",3,3,2,2,0.55,0.45," left",1,0.35,0.45,0.55,0.65,"unrewarded",1,91,1,6,0.5,1,"fHuaqm90",0.466309499926865,0,"unrewarded","rewarded","unrewarded",FALSE,0,0.1,1,3,2,3,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,FALSE,0
"3336","control","start_with_short_delay"," test",8,"long",4,4,2,4,0.65,0.45," right",2,0.35,0.45,0.55,0.65,"rewarded",2,92,1,6,0.5,1,"fHuaqm90",1.33780670003034,0,"unrewarded","unrewarded","rewarded",FALSE,0,0.2,1,2,4,4,1,2,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,FALSE,0
"3337","control","start_with_short_delay"," test",8,"long",5,1,4,4,0.35,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",3,93,1,6,0.5,1,"fHuaqm90",1.20921449991874,0,"rewarded","unrewarded","unrewarded",TRUE,0,0.3,0,1,4,1,0,1,1,0,0,1,2,0,1,1,0.5,0,0,1,1,1,2,1,0.5,1,0,FALSE,0
"3338","control","start_with_short_delay"," test",8,"long",6,2,4,2,0.45,0.65," right",2,0.35,0.45,0.55,0.65,"unrewarded",3,93,1,6,0.5,1,"fHuaqm90",1.45385129994247,0,"rewarded","rewarded","unrewarded",FALSE,0,0.2,0,4,2,2,1,4,1,0,0,1,2,1,1,1,0.5,0,0,1,0,1,1,1,0,1,0,FALSE,0
"3339","control","start_with_short_delay"," test",8,"long",7,2,4,4,0.45,0.65," left",1,0.35,0.45,0.55,0.65,"rewarded",4,94,1,6,0.5,1,"fHuaqm90",1.2445700999815,1,"unrewarded","rewarded","rewarded",TRUE,0,0.2,0,2,4,2,0,2,1,1,0,1,2,2,1,1,0.5,0.5,0,1,1,1,2,1,0.5,1,0,FALSE,0
"3340","control","start_with_short_delay"," test",8,"long",8,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",5,95,1,6,0.5,1,"fHuaqm90",0.879104000050575,0,"rewarded","unrewarded","rewarded",FALSE,0,0.1,0,4,3,3,1,4,1,1,1,1,2,2,2,1,0.5,0.5,0.5,1,1,1,2,1,0.5,1,0,FALSE,0
"3341","control","start_with_short_delay"," test",8,"long",9,3,4,3,0.55,0.65," right",2,0.35,0.45,0.55,0.65,"rewarded",6,96,1,6,0.5,1,"fHuaqm90",0.682237399974838,1,"rewarded","rewarded","unrewarded",TRUE,1,0.1,0,4,3,3,1,4,1,1,2,1,2,2,3,1,0.5,0.5,0.666666666666667,1,2,1,3,1,0.666666666666667,1,0,FALSE,0
"3342","control","start_with_short_delay"," test",8,"long",10,1,2,1,0.35,0.45," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,96,1,6,0.5,1,"fHuaqm90",1.10150679992512,0,"rewarded","rewarded","rewarded",FALSE,1,0.1,0,2,1,1,1,2,1,1,2,1,3,2,3,1,0.333333333333333,0.5,0.666666666666667,1,1,1,3,2,0.333333333333333,0.5,0,FALSE,0
"3343","control","start_with_short_delay"," test",8,"long",11,2,1,2,0.45,0.35," right",2,0.35,0.45,0.55,0.65,"unrewarded",6,96,1,6,0.5,1,"fHuaqm90",4.05353549995925,0,"unrewarded","rewarded","rewarded",TRUE,1,0.1,1,1,2,2,1,1,1,1,2,1,3,3,3,1,0.333333333333333,0.333333333333333,0.666666666666667,1,1,1,3,3,0.333333333333333,0.333333333333333,0,FALSE,0
"3344","control","start_with_short_delay"," test",8,"long",12,4,3,4,0.65,0.55," right",2,0.35,0.45,0.55,0.65,"rewarded",7,97,1,6,0.5,1,"fHuaqm90",1.00317729997914,0,"unrewarded","unrewarded","rewarded",FALSE,1,0.1,1,3,4,4,1,3,1,1,2,2,3,3,3,2,0.333333333333333,0.333333333333333,0.666666666666667,1,2,2,2,3,1,0.666666666666667,1,FALSE,0
